ID,Tipo,REF,Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status da taxa,Classe de taxa,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vender individualmente?,Peso (g),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Nota da compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Metadado: _wc_min_qty_product,Metadado: _wc_max_qty_product,Limite de download,Dias para expirar o download,Produto ascendente,Produtos agrupados,Aumenta vendas,Venda cruzada,URL externa,Texto do botão,Posição,Swatches Attributes,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1,Nome do atributo 2,Valores do atributo 2,Visibilidade do atributo 2,Atributo global 2,Metadado: _et_pb_post_hide_nav,Metadado: _et_pb_page_layout,Metadado: _et_pb_side_nav,Metadado: _et_pb_use_builder,Metadado: _et_builder_version,Metadado: _et_pb_first_image,Metadado: _et_pb_truncate_post,Metadado: _et_pb_ab_stats_refresh_interval,Metadado: _aioseop_keywords,Metadado: _aioseop_description,Metadado: _aioseop_title,Metadado: _ywsbs_subscription,Metadado: _ywsbs_price_is_per,Metadado: _ywsbs_price_time_option,Metadado: _ywsbs_max_length,Metadado: _wcct_goaldeal_stock_3870_1556384700_1556402700,Valores do atributo 3,Visibilidade do atributo 3,Atributo global 3,Nome do atributo 4,Valores do atributo 4,Visibilidade do atributo 4,Atributo global 4,Atributo padrão 4,Nome do atributo 5,Valores do atributo 5,Visibilidade do atributo 5,Atributo global 5,Metadado: _wp_old_date,Pedido*,Dúzias para encomenda,Arquivo/Pasta Estampa (Link G.Drive),nome do produto_FSB,tipo de produto_FSB
,simple,4027C,,'-1,0,,,,,,taxable,,1,18,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4065.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - DONA FLORINDA,
,simple,4027D,,'-1,0,,,,,,taxable,,1,22,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/166.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - KIKO,
,simple,4027E,,'-1,0,,,,,,taxable,,1,18,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4068.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - PROFESSOR GIRAFALES,
,simple,4027F,,'-1,0,,,,,,taxable,,1,17,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4027F.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA – SEU BARRIGA,
,,4028,,,,,,,,,,,,8,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4028.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - BEATLES,SEM TOALHA (NT)
,,4028A,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4028A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - JONH LENNON,SEM TOALHA (NT)
,simple,4029,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4069.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - FRIDA KAHLO VERDE,
,simple,4029A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4070.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - FRIDA KAHLO,
,simple,4030,,'-1,0,,,,,,taxable,,1,15,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4030.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - STAR WARS - DARTH VADER 1/2 CAVEIRA,
,simple,4030A,,'-1,0,,,,,,taxable,,1,18,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4030A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - STAR WARS - DARTH VADER,SEM TOALHA (NT)
,simple,4030B,,'-1,0,,,,,,taxable,,1,17,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4030B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - STAR WARS - STORMTOOPER,SEM TOALHA (NT)
,simple,4031,,'-1,0,,,,,,taxable,,1,6,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4074.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - VIKINGS,
,simple,4031A,,'-1,0,,,,,,taxable,,1,6,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4075.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,"SUBLIMADA - VIKINGS - MACHADO, TODA ESTAMPADA",
,simple,4032,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4076.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - CACHORRO PUG,
,simple,4032A,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4077.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - CACHORRO PUG ROSA,
,simple,4032B,,'-1,0,,,,,,taxable,,1,13,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/178.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA -  CACHORRO PUG FILHOTE C/LACINHO,
,simple,4032C,,'-1,0,,,,,,taxable,,1,21,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4079.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - CACHORRO PUG TOMANDO CAFÉ GRANDE,
,,4032D,,,,,,,,,,,,13,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4032D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA -CACHORRO PUG GRAVATA E ÓCULOS,
,simple,4032E,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/180.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - CACHORRO PUG TOMANDO CAFÉ – PEQUENO,
,simple,4033,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4081.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - DÓLAR GRANDE,
,simple,4033A,,'-1,0,,,,,,taxable,,1,3,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/182.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - DÓLAR PEQUENO,
,simple,4034,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/184.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SUBLIMADA - CAVEIRA - LA MUERTE,
,simple,4034A,,'-1,0,,,,,,taxable,,1,21,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00023.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAVEIRA - LA MUERTE COM ROSA VERMELHA,
,simple,4034B,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00018.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - FESTA DIA DOS MORTOS ,
,simple,4035,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00025.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - CAVEIRA - TODA ESTAMPADA CAVEIRA AZUL - AZULMETRIA,
,simple,4035A,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/187.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,SUBLIMADA - CAVEIRA - MEIA PRETA CAVEIRAS CINZAS E BRANCAS SORRINDO,
,,4035B,,,,,,,,,,,,11,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4035B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - MEIA BRANCA CAVEIRAS CINZAS EMPILHADAS,
,simple,4035C,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,SUBLIMADA - CAVEIRA - MEIA BRANCA CAVEIRA GRANDE,
,,4035D,,,,,,,,,,,,15,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4035D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - CABELOS E POSES COLORIDAS,
,simple,4035E,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00016.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - CAVEIRA GRANDE PRETA COM CABELOS E BANDANA VERMELHA,
,simple,4035F,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4088.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - CAVEIRA - CAVEIRA FUMANDO CHARUTO MEIA PRETA,
,simple,4035G,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4089.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - CAVEIRA - MEIA BRANCA - GRANDE BRANCO E VERMELHO,
,simple,4035H,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4090.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"SUBLIMADA - CAVEIRA - MEIA PRETA, CAVEIRA GRANDE VERMELHA, FLOR VERMELHA",
,simple,4035I,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4091.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"SUBLIMADA - CAVEIRA - MEIA PRETA, CAVEIRA BRANCA PEQUENA, ROSAS VERMELHAS PEQUENAS",
,simple,4035J,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/194.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,SUBLIMADA - CAVEIRA - VÁRIOS CRÂNIOS PEQUENOS E ROSAS VERMELHAS PEQUENAS,
,simple,4035K,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00026.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"SUBLIMADA - CAVEIRA - MEIA PRETA, CRÂNIO BRANCO FRONTAL, ROSAS VERMELHAS PEQUENOS",
,simple,4035L,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4094.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,SUBLIMADA - CAVEIRA - CAVEIRA GRANDE FLAMENJANTE,
,simple,4035M,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/196.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,"SUBLIMADA - CAVEIRA - MEIA PRETA , CAVEIRAS EM POSIÇÕES DIFERENCIADAS, COM FLORES, BRANCAS",
,simple,4035N,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4035N.1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,"SUBLIMADA - CAVEIRA - MEIA BRANCO, CAVEIRA MÉDIA COM COROA ROSA COR DE ROSA",
,simple,4035P,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4095B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,"SUBLIMADA - CAVEIRA - MEIA LILÁS , CAVEIRAS GRANDES BEGES COM FLORES ROXAS",
,simple,4035Q,,,,,,,,,,,,0,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00021.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - MEIA CAVEIRA DAY OF THE DEAD,
,,4035R,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4035R.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - CABELOS E POSES COLORIDAS GRANDES,SEM TOALHA (NT)
,,4035S,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4035S.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - MEIA PRETA CAVEIRAS ROSA C/ROSAS,SEM TOALHA (NT)
,,4035T,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4035T.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CAVEIRA - PANDA CAVEIRA,SEM TOALHA (NT)
,simple,4036,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4096.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,SUBLIMADA - MARILYN MONROE COM PISTOLA,SEM TOALHA
,,4036A,,,,,,,,,,,,17,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4036A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MARILYN MONROE QUADRINHOS,SEM TOALHA (NT)
,simple,4037,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/198.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - VIRGEM DE GUADALUPE COLORIDA AZUL E AMARELO,
,simple,4037A,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/199.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,SUBLIMADA - VIRGEM DE GUADALUPE PRETO E BRANCO,
,simple,4038,,'-1,0,,,,,,taxable,,1,12,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4099.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - ET - VERDE LIMÃO,SEM TOALHA
,,4038A,,,,,,,,,,,,14,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4038A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - ET - MÉDIO VERDE LIMÃO LINGUA ROSA,SEM TOALHA
,simple,4038B,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4100.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - ET - TODA ESTAMPADA E COLORIDA,SEM TOALHA
,simple,4038C,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4101.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - ET - MEIA PRETA COM DESENHOS PEQUENOS BRANCOS,SEM TOALHA
,,4038D,,,,,,,,,,,,42,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4038D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - ET - PEQUENO VERDE LIMÃO LINGUA ROSA,SEM TOALHA (20 NT)
,,4038E,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4038E.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - ET - ÁREA DESTINADA A POUSO DE NAVES ALIENIGENAS,SEM TOALHA (NT)
,simple,4039,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4102.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,SUBLIMADA - MOSAICO COLORIDO,
,,4039A,,,,,,,,,,,,1,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4039A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FORMAS E CORES ,
,simple,4040,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4103.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CALÇADÃO DE COPACABANA,
,simple,4040A,,,,,,,,,,,,0,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4040A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - CALÇADAS DE SÃO PAULO,
,simple,4041,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4104.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - OLHO GREGO,
,simple,4042,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4105.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - LARANJA,
,simple,4042A,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4106.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - LIMÃO,
,simple,4043,,'-1,0,,,,,,taxable,,1,5,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/05/210.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - JUJUBA,
,,4043A,,,,,,,,,,,,4,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4043A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - BALA 7 BELO,
,simple,4043B,,'-1,0,,,,,,taxable,,1,2,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4108.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MM´s,
,simple,4043C,,,,,,,,,,,,0,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4120.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MEIA DONUTS PEQUENOS,
,,4043D,,,,,,,,,,,,18,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4043D.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MEIA DONUTS ROSA,SEM TOALHA (NT)
,simple,4044,,'-1,0,,,,,,taxable,,1,3,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4109.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - OVO FRITO,
,simple,4044A,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4111.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - COMIDA JAPONESA,
,,4044B,,,,,,,,,,,,19,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/09/4044B.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FATIA DE PIZZA,SEM TOALHA (NT)
,simple,4045,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4112.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - PIMENTA COM CARETA,
,simple,4046,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4110.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - BALA DE FUZIL,
,simple,4047,,'-1,0,,,,,,taxable,,1,0,10,0,0,50,20,20,20,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - GAME OF THRONES,
,simple,4048,,'-1,0,,,,,,taxable,,1,8,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4114.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - TIO SAM,
,simple,4049,,'-1,0,,,,,,taxable,,1,26,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4115.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FLAMINGO,
,simple,4049A,,'-1,0,,,,,,taxable,,1,1,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4116.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - FLAMINGO PEQUENO - LISTRAS BRANCAS E PRETAS,
,simple,4050,,'-1,0,,,,,,taxable,,1,20,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/nova00027.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MEIA BRANCA COM FLORES EM AZUL,
,,4050A,,,,,,,,,,,,7,,,,,,,,,,,,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4050A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MEIA BRANCA FLORES DE OUTONO,
,simple,4050B,,'-1,0,,,,,,taxable,,1,4,10,0,0,50,20,20,20,1,,,100,,,,https://crossfeet.com.br/wp-content/uploads/2019/08/4119.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBLIMADA - MEIA PRETA COM FLORAL COLORIDO,
